model,target,utterance_id,phoneme_idx,predicted,actual,error,abs_error,squared_error
KAN,f0,ch02_sent_015_features,58,0.32669637,116.736374,-116.40967763,116.40967763,13551.213045920524
KAN,duration,ch02_sent_015_features,58,-0.2587018,-3.2188756,2.9601738,2.9601738,8.76262892620644
KAN,energy,ch02_sent_015_features,58,-0.17697756,0.8298707,-1.00684826,1.00684826,1.0137434186650274
KAN,f0,ch02_sent_015_features,59,0.38667935,0.0,0.38667935,0.38667935,0.14952091971642248
KAN,duration,ch02_sent_015_features,59,-0.2570583,0.0,-0.2570583,0.2570583,0.06607896959889001
KAN,energy,ch02_sent_015_features,59,-0.18971413,0.0,-0.18971413,0.18971413,0.0359914511216569
KAN,f0,ch02_sent_015_features,60,0.34505874,0.0,0.34505874,0.34505874,0.11906553405038758
KAN,duration,ch02_sent_015_features,60,-0.25671196,0.0,-0.25671196,0.25671196,0.06590103040704161
KAN,energy,ch02_sent_015_features,60,-0.16694006,0.0,-0.16694006,0.16694006,0.0278689836328036
KAN,f0,ch02_sent_015_features,61,0.33770788,0.0,0.33770788,0.33770788,0.11404661221409441
KAN,duration,ch02_sent_015_features,61,-0.25828654,0.0,-0.25828654,0.25828654,0.0667119367451716
KAN,energy,ch02_sent_015_features,61,-0.17509212,0.0,-0.17509212,0.17509212,0.030657250486094398
MLP,f0,ch02_sent_012_features,0,2.7207766,190.9179,-188.1971234,188.1971234,35418.15725603483
MLP,duration,ch02_sent_012_features,0,-1.9966071,-2.6592598,0.6626527,0.6626527,0.43910860081729
MLP,energy,ch02_sent_012_features,0,-0.3987712,-10.258963,9.860191799999999,9.860191799999999,97.22338233278722
MLP,f0,ch02_sent_012_features,1,1.9047117,191.40602,-189.5013083,189.5013083,35910.74584741165
MLP,duration,ch02_sent_012_features,1,-1.4443736,-3.5065575,2.0621839,2.0621839,4.25260243741921
MLP,energy,ch02_sent_012_features,1,-0.2872764,1.3609784,-1.6482548000000001,1.6482548000000001,2.7167438857230404
MLP,f0,ch02_sent_012_features,2,3.2922432,155.16972,-151.8774768,151.8774768,23066.76795913454
MLP,duration,ch02_sent_012_features,2,-2.4131765,-2.995732,0.5825554999999998,0.5825554999999998,0.33937091058024976
MLP,energy,ch02_sent_012_features,2,-0.48157156,0.44919467,-0.93076623,0.93076623,0.866325774908413
MLP,f0,ch02_sent_012_features,3,2.681283,162.38893,-159.70764699999998,159.70764699999998,25506.532510276604
MLP,duration,ch02_sent_012_features,3,-1.9499266,-2.4079454,0.45801880000000006,0.45801880000000006,0.20978122115344006
MLP,energy,ch02_sent_012_features,3,-0.33365294,0.6883975,-1.0220504400000001,1.0220504400000001,1.044587101904194
MLP,f0,ch02_sent_012_features,4,3.4515984,185.19292,-181.7413216,181.7413216,33029.90797691463
MLP,duration,ch02_sent_012_features,4,-2.4292438,-3.5065575,1.0773137,1.0773137,1.1606048082076899
MLP,energy,ch02_sent_012_features,4,-0.3167571,0.15840372,-0.47516082000000004,0.47516082000000004,0.22577780486307245
MLP,f0,ch02_sent_012_features,5,2.6836178,142.98163,-140.2980122,140.2980122,19683.532227271346
MLP,duration,ch02_sent_012_features,5,-1.9515816,-3.2188756,1.2672940000000001,1.2672940000000001,1.6060340824360004
MLP,energy,ch02_sent_012_features,5,-0.33367813,1.2141006,-1.54777873,1.54777873,2.395618997040413
MLP,f0,ch02_sent_012_features,6,3.248897,137.14793,-133.899033,133.899033,17928.95103833509
MLP,duration,ch02_sent_012_features,6,-2.2399502,-3.5065575,1.2666073,1.2666073,1.60429405241329
MLP,energy,ch02_sent_012_features,6,-0.27636924,0.21781708,-0.49418632,0.49418632,0.24422011887514242
MLP,f0,ch02_sent_012_features,7,2.7878423,126.55281,-123.7649677,123.7649677,15317.767229782043
MLP,duration,ch02_sent_012_features,7,-2.0849483,-2.995732,0.9107836999999996,0.9107836999999996,0.8295269481856894
MLP,energy,ch02_sent_012_features,7,-0.45058304,0.6830963,-1.13367934,1.13367934,1.2852288459428356
MLP,f0,ch02_sent_012_features,8,2.867708,136.8322,-133.964492,133.964492,17946.485116818065
MLP,duration,ch02_sent_012_features,8,-2.1105072,-2.5257285,0.41522130000000024,0.41522130000000024,0.1724087279736902
MLP,energy,ch02_sent_012_features,8,-0.37055266,-1.6269901,1.25643744,1.25643744,1.5786350406337537
MLP,f0,ch02_sent_012_features,9,1.912825,135.57774,-133.664915,133.664915,17866.30950195723
MLP,duration,ch02_sent_012_features,9,-1.4029918,-2.995732,1.5927402,1.5927402,2.53682134469604
MLP,energy,ch02_sent_012_features,9,-0.26208463,1.1011438,-1.36322843,1.36322843,1.8583917523602647
MLP,f0,ch02_sent_012_features,10,2.5314784,135.59213,-133.0606516,133.0606516,17705.137004216584
MLP,duration,ch02_sent_012_features,10,-1.8714935,-3.2188756,1.3473821000000001,1.3473821000000001,1.8154385234004105
MLP,energy,ch02_sent_012_features,10,-0.41009888,0.9012428,-1.31134168,1.31134168,1.7196170017052224
MLP,f0,ch02_sent_012_features,11,2.1857426,150.62277,-148.4370274,148.4370274,22033.551103348353
MLP,duration,ch02_sent_012_features,11,-1.6277772,-2.4079454,0.7801682000000001,0.7801682000000001,0.6086624202912402
MLP,energy,ch02_sent_012_features,11,-0.3027726,-0.0057123573,-0.2970602427,0.2970602427,0.08824478779298289
MLP,f0,ch02_sent_012_features,12,3.2178636,150.62334,-147.40547640000003,147.40547640000003,21728.374472710966
MLP,duration,ch02_sent_012_features,12,-2.2514472,-2.302585,0.05113780000000023,0.05113780000000023,0.002615074588840024
MLP,energy,ch02_sent_012_features,12,-0.299744,-1.9356197,1.6358757,1.6358757,2.67608930585049
MLP,f0,ch02_sent_012_features,13,4.1051636,153.72328,-149.6181164,149.6181164,22385.580755083945
MLP,duration,ch02_sent_012_features,13,-2.8666005,-2.4079454,-0.4586551000000001,0.4586551000000001,0.2103645007560101
MLP,energy,ch02_sent_012_features,13,-0.49034473,-2.6237335,2.1333887700000003,2.1333887700000003,4.551347643962114
MLP,f0,ch02_sent_012_features,14,4.5125465,139.92975,-135.4172035,135.4172035,18337.81900376041
MLP,duration,ch02_sent_012_features,14,-3.0951865,-2.6592598,-0.4359267,0.4359267,0.19003208777289
MLP,energy,ch02_sent_012_features,14,-0.37762296,-1.6563375,1.27871454,1.27871454,1.6351108748074115
MLP,f0,ch02_sent_012_features,15,3.482594,148.14523,-144.662636,144.662636,20927.278254468492
MLP,duration,ch02_sent_012_features,15,-2.4730532,-3.2188756,0.7458224000000002,0.7458224000000002,0.5562510523417603
MLP,energy,ch02_sent_012_features,15,-0.38067496,0.5682007,-0.94887566,0.94887566,0.9003650181404356
MLP,f0,ch02_sent_012_features,16,3.8109422,172.62141,-168.8104678,168.8104678,28496.974038854834
MLP,duration,ch02_sent_012_features,16,-2.617008,-3.5065575,0.8895495000000002,0.8895495000000002,0.7912983129502504
MLP,energy,ch02_sent_012_features,16,-0.34086505,-0.44800192,0.10713687,0.10713687,0.0114783089133969
MLP,f0,ch02_sent_012_features,17,3.2319183,188.30278,-185.07086170000002,185.07086170000002,34251.223850380535
MLP,duration,ch02_sent_012_features,17,-2.2550092,-3.5065575,1.2515483,1.2515483,1.5663731472328901
MLP,energy,ch02_sent_012_features,17,-0.31908187,0.5736671,-0.89274897,0.89274897,0.7970007234360609
MLP,f0,ch02_sent_012_features,18,3.8121095,180.8037,-176.9915905,176.9915905,31326.02310771969
MLP,duration,ch02_sent_012_features,18,-2.6178353,-2.995732,0.3778967,0.3778967,0.14280591587088998
MLP,energy,ch02_sent_012_features,18,-0.34087768,0.60383296,-0.94471064,0.94471064,0.8924781933292096
MLP,f0,ch02_sent_012_features,19,3.2157228,180.56715,-177.3514272,177.3514272,31453.528729876896
MLP,duration,ch02_sent_012_features,19,-2.2487035,-2.995732,0.7470284999999999,0.7470284999999999,0.5580515798122498
MLP,energy,ch02_sent_012_features,19,-0.3305705,1.138573,-1.4691435,1.4691435,2.15838262359225
MLP,f0,ch02_sent_012_features,20,4.0510416,184.69125,-180.6402084,180.6402084,32630.884890795434
MLP,duration,ch02_sent_012_features,20,-2.7636678,-2.302585,-0.4610827999999998,0.4610827999999998,0.2125973484558398
MLP,energy,ch02_sent_012_features,20,-0.3234003,0.040901657,-0.36430195699999995,0.36430195699999995,0.1327159158740298
MLP,f0,ch02_sent_012_features,21,4.310084,166.15048,-161.840396,161.840396,26192.313777436815
MLP,duration,ch02_sent_012_features,21,-3.0331497,-2.6592598,-0.3738899,0.3738899,0.13979365732201
MLP,energy,ch02_sent_012_features,21,-0.49227843,-0.46084684,-0.03143159000000001,0.03143159000000001,0.0009879448499281005
MLP,f0,ch02_sent_012_features,22,3.477323,137.28265,-133.80532699999998,133.80532699999998,17903.86553357692
MLP,duration,ch02_sent_012_features,22,-2.4742556,-3.5065575,1.0323018999999998,1.0323018999999998,1.0656472127436096
MLP,energy,ch02_sent_012_features,22,-0.3922893,-2.6677961,2.2755068,2.2755068,5.17793119684624
MLP,f0,ch02_sent_012_features,23,3.4956868,119.82121,-116.32552319999999,116.32552319999999,13531.627347753736
MLP,duration,ch02_sent_012_features,23,-2.4820986,-2.5257285,0.0436299,0.0436299,0.00190356817401
MLP,energy,ch02_sent_012_features,23,-0.3808016,0.55245036,-0.93325196,0.93325196,0.8709592208438416
MLP,f0,ch02_sent_012_features,24,3.697143,111.5335,-107.836357,107.836357,11628.67989103145
MLP,duration,ch02_sent_012_features,24,-2.5648475,-2.302585,-0.26226249999999984,0.26226249999999984,0.06878161890624991
MLP,energy,ch02_sent_012_features,24,-0.33480123,-0.5446955,0.20989427,0.20989427,0.044055604578832896
MLP,f0,ch02_sent_012_features,25,2.9801204,101.89189,-98.9117696,98.9117696,9783.538165403485
MLP,duration,ch02_sent_012_features,25,-2.0447571,-3.5065575,1.4618004,1.4618004,2.13686040944016
MLP,energy,ch02_sent_012_features,25,-0.27855784,0.0123839425,-0.2909417825,0.2909417825,0.08464712080427732
MLP,f0,ch02_sent_012_features,26,3.937505,103.49811,-99.560605,99.560605,9912.314067966025
MLP,duration,ch02_sent_012_features,26,-2.754046,-2.8134105,0.0593644999999996,0.0593644999999996,0.0035241438602499524
MLP,energy,ch02_sent_012_features,26,-0.38704938,-1.1105042,0.72345482,0.72345482,0.5233868765812325
MLP,f0,ch02_sent_012_features,27,3.2471793,135.29007,-132.0428907,132.0428907,17435.324984412142
MLP,duration,ch02_sent_012_features,27,-2.2655914,-2.995732,0.7301405999999999,0.7301405999999999,0.5331052957683599
MLP,energy,ch02_sent_012_features,27,-0.31922054,-1.1565244,0.8373038599999999,0.8373038599999999,0.7010777539708994
MLP,f0,ch02_sent_012_features,28,4.429235,143.87184,-139.442605,139.442605,19444.24008918602
MLP,duration,ch02_sent_012_features,28,-3.0249815,-2.8134105,-0.21157100000000018,0.21157100000000018,0.044762288041000076
MLP,energy,ch02_sent_012_features,28,-0.41937625,0.8718926,-1.29126885,1.29126885,1.6673752429803226
MLP,f0,ch02_sent_012_features,29,2.5916345,184.34059,-181.7489555,181.7489555,33032.68282534098
MLP,duration,ch02_sent_012_features,29,-1.910329,-2.995732,1.085403,1.085403,1.1780996724089998
MLP,energy,ch02_sent_012_features,29,-0.400682,0.81208396,-1.21276596,1.21276596,1.4708012737347216
MLP,f0,ch02_sent_012_features,30,2.9363394,184.14136,-181.20502059999998,181.20502059999998,32835.25949064642
MLP,duration,ch02_sent_012_features,30,-2.1092083,-3.5065575,1.3973491999999998,1.3973491999999998,1.9525847867406396
MLP,energy,ch02_sent_012_features,30,-0.31885663,-0.09360709,-0.22524953999999997,0.22524953999999997,0.05073735527021159
MLP,f0,ch02_sent_012_features,31,2.2297027,133.38065,-131.1509473,131.1509473,17200.57097768738
MLP,duration,ch02_sent_012_features,31,-1.6603068,-3.5065575,1.8462507,1.8462507,3.4086416472504895
MLP,energy,ch02_sent_012_features,31,-0.30486685,0.37889755,-0.6837644,0.6837644,0.4675337547073601
MLP,f0,ch02_sent_012_features,32,2.5851803,141.56836,-138.98317970000002,138.98317970000002,19316.3242395225
MLP,duration,ch02_sent_012_features,32,-1.9553119,-2.8134105,0.8580985999999997,0.8580985999999997,0.7363332073219595
MLP,energy,ch02_sent_012_features,32,-0.43589672,0.36061648,-0.7965132,0.7965132,0.6344332777742401
MLP,f0,ch02_sent_012_features,33,2.6650462,141.49089,-138.8258438,138.8258438,19272.614906781997
MLP,duration,ch02_sent_012_features,33,-1.9808712,-2.4079454,0.42707420000000007,0.42707420000000007,0.18239237230564007
MLP,energy,ch02_sent_012_features,33,-0.3558663,-1.0101885,0.6543222,0.6543222,0.42813754141283994
MLP,f0,ch02_sent_012_features,34,2.6007335,127.58487,-124.98413649999999,124.98413649999999,15621.03437665063
MLP,duration,ch02_sent_012_features,34,-1.914266,-2.1202633,0.20599729999999994,0.20599729999999994,0.04243488760728997
MLP,energy,ch02_sent_012_features,34,-0.39911437,0.94287664,-1.34199101,1.34199101,1.8009398709208204
MLP,f0,ch02_sent_012_features,35,3.2619543,118.82459,-115.5626357,115.5626357,13354.722769930915
MLP,duration,ch02_sent_012_features,35,-2.290488,-2.8134105,0.5229225,0.5229225,0.27344794100625
MLP,energy,ch02_sent_012_features,35,-0.28471708,0.52453935,-0.80925643,0.80925643,0.654895969496345
MLP,f0,ch02_sent_012_features,36,2.2232738,104.31415,-102.0908762,102.0908762,10422.547003283726
MLP,duration,ch02_sent_012_features,36,-1.6584109,-1.6607312,0.002320300000000053,0.002320300000000053,5.3837920900002456e-06
MLP,energy,ch02_sent_012_features,36,-0.3148175,0.43453652,-0.74935402,0.74935402,0.5615314472901604
MLP,f0,ch02_sent_012_features,37,3.9869475,106.28331,-102.2963625,102.2963625,10464.545780731407
MLP,duration,ch02_sent_012_features,37,-2.7264981,-2.5257285,-0.2007696000000001,0.2007696000000001,0.04030843228416004
MLP,energy,ch02_sent_012_features,37,-0.40213788,0.46536434,-0.86750222,0.86750222,0.7525601017049284
MLP,f0,ch02_sent_012_features,38,2.946342,160.18762,-157.24127800000002,157.24127800000002,24724.81950707329
MLP,duration,ch02_sent_012_features,38,-2.0499263,-2.995732,0.9458056999999997,0.9458056999999997,0.8945484221524895
MLP,energy,ch02_sent_012_features,38,-0.34265178,-1.2428452,0.9001934200000001,0.9001934200000001,0.8103481934112966
MLP,f0,ch02_sent_012_features,39,3.5124552,111.79068,-108.27822479999999,108.27822479999999,11724.173965839333
MLP,duration,ch02_sent_012_features,39,-2.3388858,-2.302585,-0.0363007999999998,0.0363007999999998,0.0013177480806399855
MLP,energy,ch02_sent_012_features,39,-0.28535193,-0.38179672,0.09644479,0.09644479,0.0093015975181441
MLP,f0,ch02_sent_012_features,40,2.9335983,91.11103,-88.1774317,88.1774317,7775.259461208165
MLP,duration,ch02_sent_012_features,40,-1.9770057,-2.207275,0.2302693,0.2302693,0.05302395052249
MLP,energy,ch02_sent_012_features,40,-0.2635052,0.16306372,-0.42656892,0.42656892,0.18196104350996642
MLP,f0,ch02_sent_012_features,41,3.1426415,107.12168,-103.9790385,103.9790385,10811.640447384483
MLP,duration,ch02_sent_012_features,41,-2.2683396,-3.2188756,0.950536,0.950536,0.903518687296
MLP,energy,ch02_sent_012_features,41,-0.43043643,-0.34232482,-0.08811161,0.08811161,0.007763655816792101
MLP,f0,ch02_sent_012_features,42,3.5501916,143.42462,-139.8744284,139.8744284,19564.855720226726
MLP,duration,ch02_sent_012_features,42,-2.497044,-2.995732,0.498688,0.498688,0.24868972134400003
MLP,energy,ch02_sent_012_features,42,-0.31771648,0.81306076,-1.13077724,1.13077724,1.2786571665020177
MLP,f0,ch02_sent_012_features,43,3.0290716,147.41763,-144.3885584,144.3885584,20848.05579683021
MLP,duration,ch02_sent_012_features,43,-2.231073,-2.6592598,0.4281868000000002,0.4281868000000002,0.18334393569424018
MLP,energy,ch02_sent_012_features,43,-0.38671756,-1.37554,0.98882244,0.98882244,0.9777698178475536
MLP,f0,ch02_sent_012_features,44,3.4747694,156.79584,-153.32107059999998,153.32107059999998,23507.35068993018
MLP,duration,ch02_sent_012_features,44,-2.394417,-2.6592598,0.26484280000000027,0.26484280000000027,0.07014170871184014
MLP,energy,ch02_sent_012_features,44,-0.26946628,0.8302837,-1.09974998,1.09974998,1.2094500185100001
MLP,f0,ch02_sent_012_features,45,2.7512703,124.87803,-122.1267597,122.1267597,14914.945434821542
MLP,duration,ch02_sent_012_features,45,-1.9387366,-3.5065575,1.5678209,1.5678209,2.4580623744768104
MLP,energy,ch02_sent_012_features,45,-0.2669804,0.7392529,-1.0062332999999999,1.0062332999999999,1.0125054540288898
MLP,f0,ch02_sent_012_features,46,2.6417708,111.67487,-109.0330992,109.0330992,11888.21672115704
MLP,duration,ch02_sent_012_features,46,-1.9432229,-3.2188756,1.2756527,1.2756527,1.62728981101729
MLP,energy,ch02_sent_012_features,46,-0.39997408,0.19244601,-0.5924200900000001,0.5924200900000001,0.35096156303560816
MLP,f0,ch02_sent_012_features,47,2.731971,110.16672,-107.434749,107.434749,11542.225292693
MLP,duration,ch02_sent_012_features,47,-1.9939933,-3.2188756,1.2248823,1.2248823,1.5003366488532899
MLP,energy,ch02_sent_012_features,47,-0.31981698,0.11295823,-0.43277520999999997,0.43277520999999997,0.18729438239054408
MLP,f0,ch02_sent_012_features,48,2.5411444,105.61031,-103.0691656,103.0691656,10623.252897480224
MLP,duration,ch02_sent_012_features,48,-1.8371987,-2.6592598,0.8220611,0.8220611,0.67578445213321
MLP,energy,ch02_sent_012_features,48,-0.31802073,0.0017008347,-0.31972156469999996,0.31972156469999996,0.10222187893421626
MLP,f0,ch02_sent_012_features,49,2.9096773,176.30832,-173.3986427,173.3986427,30067.089290202268
MLP,duration,ch02_sent_012_features,49,-2.0911233,-2.6592598,0.5681365,0.5681365,0.32277908263225
MLP,energy,ch02_sent_012_features,49,-0.41345882,-1.9229522,1.5094933799999999,1.5094933799999999,2.278570264263824
MLP,f0,ch02_sent_012_features,50,3.2379048,164.26372,-161.0258152,161.0258152,25929.313160824553
MLP,duration,ch02_sent_012_features,50,-2.3294375,-2.995732,0.6662944999999998,0.6662944999999998,0.44394836073024974
MLP,energy,ch02_sent_012_features,50,-0.38552475,-2.6853046,2.2997798499999997,2.2997798499999997,5.288987358466021
MLP,f0,ch02_sent_012_features,51,2.2862737,142.85028,-140.5640063,140.5640063,19758.239867106437
MLP,duration,ch02_sent_012_features,51,-1.6969852,-2.6592598,0.9622746,0.9622746,0.9259724058051599
MLP,energy,ch02_sent_012_features,51,-0.30378008,-2.6987696,2.3949895199999998,2.3949895199999998,5.735974800909829
MLP,f0,ch02_sent_012_features,52,4.7043457,145.05482,-140.3504743,140.3504743,19698.25563623496
MLP,duration,ch02_sent_012_features,52,-3.3376915,-2.8134105,-0.5242810000000002,0.5242810000000002,0.2748705669610002
MLP,energy,ch02_sent_012_features,52,-0.5606654,-3.099017,2.5383516,2.5383516,6.44322884522256
MLP,f0,ch02_sent_012_features,53,5.117538,155.90157,-150.784032,150.784032,22735.824306177023
MLP,duration,ch02_sent_012_features,53,-3.5013947,-2.6592598,-0.8421349,0.8421349,0.70919118979801
MLP,energy,ch02_sent_012_features,53,-0.39417556,-3.1475713,2.75339574,2.75339574,7.581188101050149
MLP,f0,ch02_sent_012_features,54,4.0950527,204.23303,-200.13797730000002,200.13797730000002,40055.20995773532
MLP,duration,ch02_sent_012_features,54,-2.8756237,-2.6592598,-0.21636389999999972,0.21636389999999972,0.04681333722320988
MLP,energy,ch02_sent_012_features,54,-0.41276488,-3.6995225,3.28675762,3.28675762,10.802775652628064
MLP,f0,ch02_sent_012_features,55,4.2961755,200.17783,-195.8816545,195.8816545,38369.62256965737
MLP,duration,ch02_sent_012_features,55,-2.9581358,-2.302585,-0.6555507999999999,0.6555507999999999,0.42974685138063984
MLP,energy,ch02_sent_012_features,55,-0.3667609,-3.0138743,2.6471134,2.6471134,7.007209352459559
MLP,f0,ch02_sent_012_features,56,3.843877,192.11015,-188.266273,188.266273,35444.18954931053
MLP,duration,ch02_sent_012_features,56,-2.657225,-2.995732,0.3385069999999999,0.3385069999999999,0.11458698904899993
MLP,energy,ch02_sent_012_features,56,-0.3511569,-2.9115436,2.5603867,2.5603867,6.55558005353689
MLP,f0,ch02_sent_012_features,57,3.8278482,183.68736,-179.8595118,179.8595118,32349.443984934343
MLP,duration,ch02_sent_012_features,57,-2.651037,-2.8134105,0.16237349999999973,0.16237349999999973,0.02636515350224991
MLP,energy,ch02_sent_012_features,57,-0.36272532,-3.248775,2.88604968,2.88604968,8.329282755428103
MLP,f0,ch02_sent_012_features,58,3.8467124,187.29688,-183.4501676,183.4501676,33653.96399246808
MLP,duration,ch02_sent_012_features,58,-2.6592345,-2.995732,0.33649749999999967,0.33649749999999967,0.11323056750624978
MLP,energy,ch02_sent_012_features,58,-0.35118484,-3.1650336,2.81384876,2.81384876,7.917744844153537
MLP,f0,ch02_sent_012_features,59,4.5386105,189.71274,-185.1741295,185.1741295,34289.45823608277
MLP,duration,ch02_sent_012_features,59,-3.106451,-2.8134105,-0.29304050000000004,0.29304050000000004,0.08587273464025003
MLP,energy,ch02_sent_012_features,59,-0.3493213,-3.4860444,3.1367230999999998,3.1367230999999998,9.839031806073608
MLP,f0,ch02_sent_012_features,60,4.086145,193.06616,-188.980015,188.980015,35713.44606940023
MLP,duration,ch02_sent_012_features,60,-2.8054218,-2.5257285,-0.2796932999999999,0.2796932999999999,0.07822834206488996
MLP,energy,ch02_sent_012_features,60,-0.3336889,-3.2902498,2.9565609,2.9565609,8.74125235540881
MLP,f0,ch02_sent_012_features,61,4.0697827,195.71898,-191.6491973,191.6491973,36729.414825734326
MLP,duration,ch02_sent_012_features,61,-2.7989976,-2.5257285,-0.2732690999999998,0.2732690999999998,0.0746760010148099
MLP,energy,ch02_sent_012_features,61,-0.3452378,-3.189369,2.8441312,2.8441312,8.08908228281344
MLP,f0,ch02_sent_012_features,62,3.1089706,200.27036,-197.16138940000002,197.16138940000002,38872.613470138436
MLP,duration,ch02_sent_012_features,62,-2.2879689,-2.4079454,0.11997649999999993,0.11997649999999993,0.014394360552249984
MLP,energy,ch02_sent_012_features,62,-0.45294875,-2.8891025,2.43615375,2.43615375,5.934845093639062
MLP,f0,ch02_sent_012_features,63,2.0557127,200.77274,-198.7170273,198.7170273,39488.45693894895
MLP,duration,ch02_sent_012_features,63,-1.548783,-2.995732,1.4469489999999998,1.4469489999999998,2.0936614086009997
MLP,energy,ch02_sent_012_features,63,-0.28924,-2.5668366,2.2775966,2.2775966,5.1874462723315595
MLP,f0,ch02_sent_012_features,64,2.6634088,198.8855,-196.2220912,196.2220912,38503.10907490111
MLP,duration,ch02_sent_012_features,64,-1.9621832,-2.4079454,0.4457622000000001,0.4457622000000001,0.1987039389488401
MLP,energy,ch02_sent_012_features,64,-0.41134676,-2.7920525,2.3807057400000002,2.3807057400000002,5.667759820468949
MLP,f0,ch02_sent_012_features,65,2.3183396,175.80661,-173.4882704,173.4882704,30098.17996638352
MLP,duration,ch02_sent_012_features,65,-1.71894,-2.302585,0.5836450000000002,0.5836450000000002,0.3406414860250002
MLP,energy,ch02_sent_012_features,65,-0.3040277,-2.3296366,2.0256089,2.0256089,4.103091415759209
MLP,f0,ch02_sent_012_features,66,3.088655,203.43541,-200.346755,200.346755,40138.82223903003
MLP,duration,ch02_sent_012_features,66,-2.1982574,-3.5065575,1.3083000999999999,1.3083000999999999,1.7116491516600096
MLP,energy,ch02_sent_012_features,66,-0.28713188,-2.947071,2.65993912,2.65993912,7.075276122106375
MLP,f0,ch02_sent_012_features,67,3.7015238,210.79741,-207.09588620000002,207.09588620000002,42888.70608096336
MLP,duration,ch02_sent_012_features,67,-2.6387794,-2.995732,0.3569525999999996,0.3569525999999996,0.12741515864675973
MLP,energy,ch02_sent_012_features,67,-0.47365072,-3.0322502,2.55859948,2.55859948,6.54643129905627
MLP,f0,ch02_sent_012_features,68,4.0640917,197.65936,-193.5952683,193.5952683,37479.12790814898
MLP,duration,ch02_sent_012_features,68,-2.8451471,-2.6592598,-0.1858873000000001,0.1858873000000001,0.03455408830129003
MLP,energy,ch02_sent_012_features,68,-0.38033226,-2.7825134,2.40218114,2.40218114,5.7704742293717
MLP,f0,ch02_sent_012_features,69,3.357122,185.26088,-181.90375799999998,181.90375799999998,33088.97717452256
MLP,duration,ch02_sent_012_features,69,-2.396009,-2.5257285,0.1297195000000002,0.1297195000000002,0.016827148680250054
MLP,energy,ch02_sent_012_features,69,-0.36633888,-2.6707597,2.3044208200000003,2.3044208200000003,5.310355315649473
MLP,f0,ch02_sent_012_features,70,3.3407598,172.72049,-169.3797302,169.3797302,28689.493002624797
MLP,duration,ch02_sent_012_features,70,-2.3895848,-2.207275,-0.18230980000000008,0.18230980000000008,0.03323686317604003
MLP,energy,ch02_sent_012_features,70,-0.37784818,-2.6140842,2.23623602,2.23623602,5.000751537145441
MLP,f0,ch02_sent_012_features,71,3.622817,162.2408,-158.617983,158.617983,25159.66453098829
MLP,duration,ch02_sent_012_features,71,-2.5228508,-2.5257285,0.002877699999999983,0.002877699999999983,8.281157289999902e-06
MLP,energy,ch02_sent_012_features,71,-0.323101,-2.1746747,1.8515737,1.8515737,3.4283251665316903
MLP,f0,ch02_sent_012_features,72,3.1079478,150.81151,-147.7035622,147.7035622,21816.342286569266
MLP,duration,ch02_sent_012_features,72,-2.1790287,-2.8134105,0.6343817999999999,0.6343817999999999,0.40244026817123985
MLP,energy,ch02_sent_012_features,72,-0.30469665,-2.5145776,2.20988095,2.20988095,4.8835738131729025
MLP,f0,ch02_sent_012_features,73,3.9270713,212.5915,-208.6644287,208.6644287,43540.84380469738
MLP,duration,ch02_sent_012_features,73,-2.6876879,-2.995732,0.30804410000000004,0.30804410000000004,0.09489116754481003
MLP,energy,ch02_sent_012_features,73,-0.30908042,-2.6238515,2.31477108,2.31477108,5.358165152804366
MLP,f0,ch02_sent_012_features,74,4.339518,211.95271,-207.613192,207.613192,43103.23749242886
MLP,duration,ch02_sent_012_features,74,-2.9821484,-2.5257285,-0.45641989999999977,0.45641989999999977,0.20831912511600978
MLP,energy,ch02_sent_012_features,74,-0.48209542,-2.8648925,2.38279708,2.38279708,5.6777219244565265
MLP,f0,ch02_sent_012_features,75,4.6459174,210.76074,-206.1148226,206.1148226,42483.320095429466
MLP,duration,ch02_sent_012_features,75,-3.1452372,-2.4079454,-0.7372917999999999,0.7372917999999999,0.5435991983472399
MLP,energy,ch02_sent_012_features,75,-0.42753688,-2.229565,1.8020281200000001,1.8020281200000001,3.247305345270735
MLP,f0,ch02_sent_012_features,76,4.0670595,215.43643,-211.3693705,211.3693705,44677.01078556627
MLP,duration,ch02_sent_012_features,76,-2.7833571,-2.4079454,-0.3754116999999999,0.3754116999999999,0.14093394449688992
MLP,energy,ch02_sent_012_features,76,-0.40569013,-2.9269118,2.52122167,2.52122167,6.356558709277589
MLP,f0,ch02_sent_012_features,77,4.3149214,189.1886,-184.8736786,184.8736786,34178.2770390961
MLP,duration,ch02_sent_012_features,77,-2.9957576,-2.6592598,-0.33649780000000007,0.33649780000000007,0.11323076940484005
MLP,energy,ch02_sent_012_features,77,-0.45778102,-2.404279,1.9464979799999997,1.9464979799999997,3.7888543861440795
MLP,f0,ch02_sent_012_features,78,4.5855327,165.50119,-160.91565730000002,160.91565730000002,25893.84876429105
MLP,duration,ch02_sent_012_features,78,-3.043803,-2.4079454,-0.6358576,0.6358576,0.40431488747776
MLP,energy,ch02_sent_012_features,78,-0.32712328,-2.3589509,2.03182762,2.03182762,4.128323477394865
MLP,f0,ch02_sent_012_features,79,3.8175519,171.84967,-168.0321181,168.0321181,28234.792713172345
MLP,duration,ch02_sent_012_features,79,-2.5661407,-2.995732,0.4295912999999998,0.4295912999999998,0.18454868503568983
